id,query,Unnamed,title,image,link,listing_type,bedroom,bathrooms,location,town,price,pricepermonth,views,reactions
2839,family houses in  Limbe Welcome to limbe,870,"1 for rent  |  Welcome to limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0aa52532b6f52d16de74b52ffdfa938f.JPEG,https://digitalrenter.com/en/studio/Welcome%20to%20limbe/Limbe/studio-to-let-1847?locale=en,Studio,1,1.0,Welcome to limbe, Limbe,60000.0,per month,60,7
2840,apartment in  Limbe Beside GHS Limbe,468,"2 bedrooms apartment for rent  |  Beside GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4769d2695bea0dc938072abfa65dd935.JPEG,https://digitalrenter.com/en/apartment/Beside%20GHS%20Limbe/Limbe/apartment-to-let-3049?locale=en,Apartment,2,2.0,Beside GHS Limbe, Limbe,75000.0,per month,75,7
2841,apartment in  Limbe Beside GHS Limbe,469,"2 bedrooms apartment for rent  |  Beside GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b7080f0b7a8e2254098d08953d8a0d6b.JPEG,https://digitalrenter.com/en/apartment/Beside%20GHS%20Limbe/Limbe/apartment-to-let-3048?locale=en,Apartment,2,1.0,Beside GHS Limbe, Limbe,85000.0,per month,85,11
2842,apartment in  Limbe Beside GHS Limbe,882,"2 bedrooms apartment for rent  |  Beside GHS Limbe, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/6576a35d189970a17d0bbd95b5feff60.jpg,https://digitalrenter.com/en/apartment/Beside%20GHS%20Limbe/Limbe/apartment-to-let-1764?locale=en,Apartment,2,2.0,Beside GHS Limbe, Limbe,65000.0,per month,65,8
2843,1 bedroom house in Metah quarter  Bamenda,786,"1 room for rent  |  Metah quarter , Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d8e38c63699cf8bf5e5168485a4474b7.jpg,https://digitalrenter.com/en/single%20room/Metah%20quarter%20/Bamenda/single-room-to-let-2096?locale=en,Single Room,1,1.0,Metah quarter , Bamenda,15000.0,per week,15,5
2844,2 bedroom house in Siat bokova Buea,411,"2 bedrooms apartment for rent  |  Siat bokova, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/40a8b73a99d6cabbbdac0fa8db1ab255.JPEG,https://digitalrenter.com/en/apartment/Siat%20bokova/Buea/apartment-to-let-3147?locale=en,Apartment,2,1.0,Siat bokova, Buea,75000.0,per month,75,3
2845,3 bedroom house in Odza Yaounde,21,"3 bedrooms apartment for rent  |  Odza, Yaounde, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/a40e0224add15b6e6396752a47d7d19a.jpg,https://digitalrenter.com/en/apartment/Odza/Yaounde/apartment-to-let-3955?locale=en,Apartment,3,2.0,Odza, Yaounde,250000.0,per month,250,7
2846,affordable houses in  Buea Behind congelcam,583,"1 for rent  |  Behind congelcam, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/414e65db0fb326696c9d15063b816eba.JPEG,https://digitalrenter.com/en/studio/Behind%20congelcam/Buea/studio-to-let-2821?locale=en,Studio,1,1.0,Behind congelcam, Buea,50000.0,per month,50,5
2847,affordable houses in  Limbe Church street,911,"1 toguest house to let   |  Church street, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/91036ce0915238ee33ce5a99476ef3f4.jpg,https://digitalrenter.com/en/guest%20house/Church%20street/Limbe/guest-house-to-let-1672?locale=en,Guest house,1,1.0,Church street, Limbe,30000.0,As from,30,3
2848,houses in  Yaounde,18,"1 toguest house for sale   |  Efoulan , Yaounde, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/5a275da6579216c4bed66c4b3d2445fa.jpg,https://digitalrenter.com/en/guest%20house/Efoulan%20/Yaounde/guest-house-for-sale-3962?locale=en,Guest house,1,1.0,Efoulan , Yaounde,80000000.0,As from,80,10
2849,houses in  Yaounde,21,"3 bedrooms apartment for rent  |  Odza, Yaounde, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/a40e0224add15b6e6396752a47d7d19a.jpg,https://digitalrenter.com/en/apartment/Odza/Yaounde/apartment-to-let-3955?locale=en,Apartment,3,2.0,Odza, Yaounde,250000.0,per month,250,7
2850,houses in  Yaounde,570,"1 for rent  |  Centre Etoug ebe, Yaounde, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/85b1377489ab77456688585e4e17adc3.JPEG,https://digitalrenter.com/en/studio/Centre%20Etoug%20ebe/Yaounde/studio-to-let-2850?locale=en,Studio,1,1.0,Centre Etoug ebe, Yaounde,38000.0,per month,38,3
2851,houses in  Yaounde,571,"2 bedrooms apartment for rent  |  Centre Etoug ebe, Yaounde, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/fe4ac86fd264b0b060eff942f1d93eee.JPEG,https://digitalrenter.com/en/apartment/Centre%20Etoug%20ebe/Yaounde/apartment-to-let-2849?locale=en,Apartment,2,2.0,Centre Etoug ebe, Yaounde,70000.0,per month,70,4
2852,houses in  Yaounde,573,"1 for rent  |  Centre Etoug ebe, Yaounde, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/51c0e75cf179f51087b61a9276c60340.JPEG,https://digitalrenter.com/en/studio/Centre%20Etoug%20ebe/Yaounde/studio-to-let-2847?locale=en,Studio,1,1.0,Centre Etoug ebe, Yaounde,35000.0,per month,35,4
2853,houses in  Yaounde,720,"5 bedrooms duplex for sale  |  Biteng, Yaounde, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/c24930b179a30754eb8da02953c5687d.jpg,https://digitalrenter.com/en/duplex/Biteng/Yaounde/duplex-for-sale-2320?locale=en,Guest house,5,4.0,Biteng, Yaounde,190000000.0,per month,190,5
2854,houses in  Yaounde,721,"1 toguest house for sale   |  Emana, Yaounde, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bdb61799ad082171f859281689ed0ee8.jpg,https://digitalrenter.com/en/guest%20house/Emana/Yaounde/guest-house-for-sale-2318?locale=en,Guest house,1,1.0,Emana, Yaounde,700000000.0,As from,700,3
2855,houses in  Yaounde,772,"2 bedrooms apartment for rent  |  Juvance , Yaounde, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ef282c7d993a55ac6f3eb39d8bce0c00.jpg,https://digitalrenter.com/en/apartment/Juvance%20/Yaounde/apartment-to-let-2150?locale=en,Apartment,2,2.0,Juvance , Yaounde,150000.0,per month,150,8
2856,houses in  Yaounde,824,"1 for sale  |  Odza, Yaounde, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/115c23259d2e845c27cce472705f5c79.jpg,https://digitalrenter.com/en/duplex/Odza/Yaounde/duplex-for-sale-1992?locale=en,Guest house,1,1.0,Odza, Yaounde,150000000.0,per month,150,5
2857,houses in  Yaounde,825,"1 for sale  |  Damasse, Yaounde, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/38b243e03b799677aaeb8cc63bfe4353.jpg,https://digitalrenter.com/en/duplex/Damasse/Yaounde/duplex-for-sale-1991?locale=en,Guest house,1,1.0,Damasse, Yaounde,170000000.0,per month,170,5
2858,0 bedroom house in Federal Quarter Buea,173,"0 bedroom studio for sale  |  Federal Quarter, Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/studio/Federal%20Quarter/Buea/studio-for-sale-3672?locale=en,Guest house,0,1.0,Federal Quarter, Buea,100000.0,per month,100,0
2859,affordable houses in  Limbe Isokolo,317,"1 room for rent  |  Isokolo, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/5434a6e5a79a1160eb39dd076458ccc9.JPEG,https://digitalrenter.com/en/single%20room/Isokolo/Limbe/single-room-to-let-3384?locale=en,Single Room,1,1.0,Isokolo, Limbe,30000.0,per month,30,2
2860,family houses in  Buea Siat bokova,411,"2 bedrooms apartment for rent  |  Siat bokova, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/40a8b73a99d6cabbbdac0fa8db1ab255.JPEG,https://digitalrenter.com/en/apartment/Siat%20bokova/Buea/apartment-to-let-3147?locale=en,Apartment,2,1.0,Siat bokova, Buea,75000.0,per month,75,3
2861,affordable houses in  Buea Molyko New Layout,516,"1 toguest house to let   |  Molyko New Layout, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/bd26d9a01cbc469429cc52d43ad26af3.jpg,https://digitalrenter.com/en/guest%20house/Molyko%20New%20Layout/Buea/guest-house-to-let-2953?locale=en,Guest house,1,1.0,Molyko New Layout, Buea,30000.0,As from,30,9
2862,affordable houses in  Buea Molyko New Layout,777,"1 toguest house to let   |  Molyko New Layout, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/fe8818971ed3aaeaf2219fa70f7bd0d7.jpg,https://digitalrenter.com/en/guest%20house/Molyko%20New%20Layout/Buea/guest-house-to-let-2132?locale=en,Guest house,1,1.0,Molyko New Layout, Buea,30000.0,As from,30,11
2863,student rooms in Longstreet  Buea,935,"1 for rent  |  Longstreet, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3d51914e1754a4a89abad06c2daffc35.JPEG,https://digitalrenter.com/en/studio/Longstreet/Buea/studio-to-let-1533?locale=en,Studio,1,1.0,Longstreet, Buea,30000.0,per month,30,5
2864,affordable houses in  Buea Campaign street,335,"1 for rent  |  Campaign street, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/dcf3cb527aab4cd6e7313981d909d386.JPEG,https://digitalrenter.com/en/store/Campaign%20street/Buea/store-to-let-3298?locale=en,Store,1,1.0,Campaign street, Buea,12000.0,per month,12,1
2865,family houses in  Douala Neighborhood entre alhadji Duoala,73,"2 bedrooms apartment for rent  |  Neighborhood entre alhadji Duoala, Douala, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/c30e6c38830f6cc4d31a6016423cf114.jpg,https://digitalrenter.com/en/apartment/Neighborhood%20entre%20alhadji%20Duoala/Douala/apartment-to-let-3862?locale=en,Apartment,2,2.0,Neighborhood entre alhadji Duoala, Douala,100000.0,per month,100,8
2866,3 bedroom house in Soppo Buea,344,"3 bedrooms apartment for rent  |  Soppo, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3b94d73d16b1ecfb1c1559d0a330817d.JPEG,https://digitalrenter.com/en/apartment/Soppo/Buea/apartment-to-let-3284?locale=en,Apartment,3,2.0,Soppo, Buea,80000.0,per month,80,6
2867,apartment in  Limbe Mile 4,233,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ff56a022c2d0662104388599d1987382.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-3521?locale=en,Apartment,2,2.0,Mile 4, Limbe,85000.0,per month,85,5
2868,apartment in  Limbe Mile 4,270,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ca0ee66591828abd71a2113760159473.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-3460?locale=en,Apartment,2,2.0,Mile 4, Limbe,150000.0,per month,150,7
2869,apartment in  Limbe Mile 4,433,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4636f3e201bb2c8e660952cd0ae9f6ee.jpg,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-3112?locale=en,Apartment,2,2.0,Mile 4, Limbe,80000.0,per month,80,11
2870,apartment in  Limbe Mile 4,561,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/264dd4c8b6334d88c48867957d728775.jpg,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-2872?locale=en,Apartment,2,2.0,Mile 4, Limbe,70000.0,per month,70,8
2871,apartment in  Limbe Mile 4,592,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/e01a5c66b166b581ef457c0cd388643b.jpg,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-2789?locale=en,Apartment,2,2.0,Mile 4, Limbe,60000.0,per month,60,9
2872,apartment in  Limbe Mile 4,616,"3 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/f739304aa8b202ba017892932ab42235.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-2720?locale=en,Apartment,3,2.0,Mile 4, Limbe,110000.0,per month,110,14
2873,apartment in  Limbe Mile 4,617,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/7c5948c0cc57b10f77d425d8b7990994.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-2719?locale=en,Apartment,2,1.0,Mile 4, Limbe,70000.0,per month,70,16
2874,apartment in  Limbe Mile 4,619,"3 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/95723f5f0f27883a0bab6bcafb6c6dea.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-2717?locale=en,Apartment,3,3.0,Mile 4, Limbe,100000.0,per month,100,17
2875,apartment in  Limbe Mile 4,875,"2 bedrooms apartment for rent  |  Mile 4, Limbe, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/a7870bd7e6bcef26c238ed0009a36a8c.JPEG,https://digitalrenter.com/en/apartment/Mile%204/Limbe/apartment-to-let-1832?locale=en,Apartment,2,2.0,Mile 4, Limbe,120000.0,per month,120,15
2876,2 bedroom house in Mulang street five  Bamenda,798,"2 bedrooms apartment for rent  |  Mulang street five , Bamenda, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/162ba5cfd6c8df15095c0714c793ec7e.JPEG,https://digitalrenter.com/en/apartment/Mulang%20street%20five%20/Bamenda/apartment-to-let-2051?locale=en,Apartment,2,2.0,Mulang street five , Bamenda,40000.0,per month,40,10
2877,1 bedroom house in Molyko Buea,94,"1 bedroom single room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.amazonaws.com/listings/a61267cb4bb8658bd6d8d58c3cd3483c.jpg,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-3789?locale=en,Single Room,1,1.0,Molyko, Buea,400000.0,per year,400,4
2878,1 bedroom house in Molyko Buea,122,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/149805ddd2ebeae7a46ce0428ddd3cea.jpg,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-3743?locale=en,Single Room,1,1.0,Molyko, Buea,400000.0,per year,400,4
2879,1 bedroom house in Molyko Buea,166,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0ac24de99056e88154a8cf0941074496.jpg,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-3694?locale=en,Single Room,1,1.0,Molyko, Buea,400000.0,per year,400,4
2880,1 bedroom house in Molyko Buea,250,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/06f74ba650356ae888238b8b371b6eb8.jpg,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-3504?locale=en,Single Room,1,1.0,Molyko, Buea,430000.0,per year,430,3
2881,1 bedroom house in Molyko Buea,385,"1 for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/4125ad0efb68b2f1abd1709c255c9427.jpg,https://digitalrenter.com/en/store/Molyko/Buea/store-to-let-3195?locale=en,Store,1,0.0,Molyko, Buea,1600000.0,per year,1,4
2882,1 bedroom house in Molyko Buea,391,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3d6d9497b6474bef5d078c21e10d37eb.JPEG,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-3183?locale=en,Single Room,1,1.0,Molyko, Buea,50000.0,per month,50,4
2883,1 bedroom house in Molyko Buea,395,"1 for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/store/Molyko/Buea/store-to-let-3172?locale=en,Store,1,0.0,Molyko, Buea,6000000.0,per year,6,0
2884,1 bedroom house in Molyko Buea,399,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/8ec4298ab8271575331cd2d89f2137ca.JPEG,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-3166?locale=en,Single Room,1,1.0,Molyko, Buea,40000.0,per month,40,3
2885,1 bedroom house in Molyko Buea,407,"1 for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ac78fe3ff555cfe5d8e1b105b31624d9.jpg,https://digitalrenter.com/en/store/Molyko/Buea/store-to-let-3152?locale=en,Store,1,0.0,Molyko, Buea,3500000.0,per month,3,5
2886,1 bedroom house in Molyko Buea,528,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/b4570b84000fcc14061d3b28181fad54.JPEG,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-2923?locale=en,Single Room,1,1.0,Molyko, Buea,40000.0,per month,40,3
2887,1 bedroom house in Molyko Buea,543,"1 for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/3c652f49710393ec5cc3b6f99c3abe3e.JPEG,https://digitalrenter.com/en/studio/Molyko/Buea/studio-to-let-2898?locale=en,Studio,1,1.0,Molyko, Buea,85000.0,per month,85,5
2888,1 bedroom house in Molyko Buea,568,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/00fb57e51e06e07a24011afb80631764.JPEG,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-2853?locale=en,Single Room,1,1.0,Molyko, Buea,470000.0,per year,470,5
2889,1 bedroom house in Molyko Buea,586,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/158bafc092a769330dae1d7a4e643cfd.JPEG,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-2815?locale=en,Single Room,1,1.0,Molyko, Buea,30000.0,per month,30,4
2890,1 bedroom house in Molyko Buea,600,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/ef37abff1f5396802126e7bf07fc198f.JPEG,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-2764?locale=en,Single Room,1,1.0,Molyko, Buea,40000.0,per month,40,3
2891,1 bedroom house in Molyko Buea,642,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.com/front/img/house-search.png,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-2643?locale=en,Single Room,1,0.0,Molyko, Buea,35000.0,per month,35,0
2892,1 bedroom house in Molyko Buea,670,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/07e5c6747559eee6c0605e4bae96970b.jpg,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-2504?locale=en,Single Room,1,1.0,Molyko, Buea,360000.0,per year,360,4
2893,1 bedroom house in Molyko Buea,671,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/8b3e856ee059d2d9885f9ab66fff1fee.jpg,https://digitalrenter.com/en/single%20room/Molyko/Buea/single-room-to-let-2503?locale=en,Single Room,1,1.0,Molyko, Buea,290000.0,per year,290,5
2894,1 bedroom house in Molyko Buea,678,"1 room for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/rent-my-room/fa8d71feab9cb46f5059133b08b37a76.jpg,https://digitalrenter.com/en/single%20room/Molyko/Buea/rentmyroom-student-room-in-molyko-2466?locale=en,Single Room,1,1.0,Molyko, Buea,3000.0,per day,3,3
2895,1 bedroom house in Molyko Buea,803,"1 for sale  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/59aec0dd9ce05ba10e12644483b2f9b5.jpg,https://digitalrenter.com/en/apartment/Molyko/Buea/apartment-for-sale-2036?locale=en,Guest house,1,1.0,Molyko, Buea,40000000.0,per month,40,7
2896,1 bedroom house in Molyko Buea,931,"1 for rent  |  Molyko, Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/0d0216f50a2782db79f985cf0ab8f7c6.JPEG,https://digitalrenter.com/en/studio/Molyko/Buea/studio-to-let-1611?locale=en,Studio,1,1.0,Molyko, Buea,70000.0,per month,70,6
2897,student rooms in Central market   Buea,373,"1 for rent  |  Central market , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d6c2425692fd3d88f1f6dc3682450eda.JPEG,https://digitalrenter.com/en/studio/Central%20market%20/Buea/studio-to-let-3227?locale=en,Studio,1,1.0,Central market , Buea,50000.0,per month,50,5
2898,student rooms in Central market   Buea,413,"1 room for rent  |  Central market , Buea, Cameroon",https://digitalrenter.s3.us-east-1.amazonaws.com/listings/d6a1e710f9e6b76247f4649573bfe740.JPEG,https://digitalrenter.com/en/single%20room/Central%20market%20/Buea/single-room-to-let-3145?locale=en,Single Room,1,1.0,Central market , Buea,30000.0,per month,30,1
